tmdb_film_id,tmdb_person_id,job,,
14173,64954,Editor,,
14173,82566,Director,,
14173,82566,Writer,,
14173,224471,Original Music Composer,,
14173,224473,Original Music Composer,,
14173,236606,Cinematography,,
14173,564019,Writer,,
14173,1034324,Producer,,
14173,1125869,Producer,,
14173,1125870,Production Design,,
14201,116803,Director,,
14201,116804,Director,,
14242,31654,Director,,
14243,1048452,Director,,
14243,1048453,Writer,,
14268,115891,Director,,
14268,115892,Director,,
14271,57328,Director,,
14273,1081559,Director,,
14279,91452,Director,,
14284,86662,Director,,
14295,30711,Writer,,
14295,30711,Director,,
14298,70520,Director,,
14298,81773,Author,,
14298,1154463,Editor,,
14320,3557,Novel,,
14320,7501,Screenplay,,
14320,12238,Director,,
14320,12238,Screenplay,,
14320,12719,Screenplay,,
14320,67615,Screenplay,,
14320,1153054,Screenplay,,
14337,76624,Music,,
14337,76624,Director,,
14337,76624,Writer,,
14337,76624,Producer,,
14358,229374,Director,,
14358,988651,Screenplay,,
14359,151,Director of Photography,,
14359,1809,Editor,,
14359,2997,Producer,,
14359,26095,Script,,
14359,26095,Director,,
14375,25819,Director,,
14392,16465,Editor,,
14392,20638,Executive Producer,,
14392,21903,Original Music Composer,,
14392,26731,Director of Photography,,
14392,56739,Director,,
14392,56739,Producer,,
14392,58639,Producer,,
14392,60517,Line Producer,,
14392,64489,Line Producer,,
14392,66053,Original Music Composer,,
14392,66774,Screenplay,,
14392,71018,Producer,,
14392,71018,Executive Producer,,
14392,76812,Director,,
14392,76812,Producer,,
14392,78991,Original Music Composer,,
14392,126805,Screenplay,,
14392,130500,Editor,,
14392,134026,Screenplay,,
14392,134026,Producer,,
14392,231751,Screenplay,,
14392,550956,Production Design,,
14392,552419,Original Music Composer,,
14392,965591,Screenplay,,
14392,1069157,Screenplay,,
14392,1069157,Producer,,
14392,1127722,Screenplay,,
14392,1127723,Screenplay,,
14392,1127724,Producer,,
14392,1127725,Executive Producer,,
14392,16465,Editor,,
14392,20638,Executive Producer,,
14392,21903,Original Music Composer,,
14392,26731,Director of Photography,,
14392,56739,Director,,
14392,56739,Producer,,
14392,58639,Producer,,
14392,60517,Line Producer,,
14392,64489,Line Producer,,
14392,66053,Original Music Composer,,
14392,66774,Screenplay,,
14392,71018,Executive Producer,,
14392,71018,Producer,,
14392,76812,Director,,
14392,76812,Producer,,
14392,78991,Original Music Composer,,
14392,126805,Screenplay,,
14392,130500,Editor,,
14392,134026,Screenplay,,
14392,134026,Producer,,
14392,231751,Screenplay,,
14392,550956,Production Design,,
14392,552419,Original Music Composer,,
14392,965591,Screenplay,,
14392,1069157,Screenplay,,
14392,1069157,Producer,,
14392,1127722,Screenplay,,
14392,1127723,Screenplay,,
14392,1127724,Producer,,
14392,1127725,Executive Producer,,
14394,76813,Director,,
14412,2289,Music,,
14412,8844,Writer,,
14412,8844,Director,,
14414,102445,Writer,,
14414,102445,Director,,
14415,76832,Director,,
14415,76832,Screenplay,,
14415,225960,Writer,,
14421,8561,Screenplay,,
14421,30851,Screenplay,,
14421,30851,Director,,
14421,52530,Director of Photography,,
14421,550279,Screenplay,,
14421,550280,Screenplay,,
14421,550281,Original Music Composer,,
14517,23446,Writer,,
14517,87081,Director,,
14517,87081,Writer,,
14521,115309,Writer,,
14521,115309,Director,,
14556,122,Music,,
14556,4400,Executive Producer,,
14556,4401,Producer,,
14556,4402,Producer,,
14556,38493,Costume Design,,
14556,59371,Editor,,
14556,64576,Producer,,
14556,77008,Scenario Writer,,
14556,77008,Director,,
14556,946478,Line Producer,,
14556,996206,Cinematography,,
14556,1015894,Casting,,
14556,1030407,Production Design,,
14556,1286291,Set Decoration,,
14585,58689,Writer,,
14585,58689,Director,,
14585,61192,Editor,,
14585,94489,Director of Photography,,
14585,203165,Original Music Composer,,
14585,954064,Producer,,
14585,987303,Producer,,
14585,989072,Original Music Composer,,
14587,6220,Director,,
14587,6220,Writer,,
14587,6975,Writer,,
14596,283184,Director,,
14626,9888,Director,,
14626,9888,Screenplay,,
14626,14196,Director of Photography,,
14626,42842,Story,,
14626,73724,Screenplay,,
14626,957442,Costume Design,,
14626,1016336,Editor,,
14626,1098178,Production Design,,
14629,144277,Director,,
14629,943014,Writer,,
14638,5029,Director,,
14638,7647,Original Music Composer,,
14638,7649,Editor,,
14638,38233,Novel,,
14638,67447,Screenplay,,
14638,86186,Producer,,
14638,103050,Director of Photography,,
14651,2245,Writer,,
14651,2245,Director,,
14654,76910,Director,,
14654,76910,Screenplay,,
14657,77123,Director,,
14657,77124,Producer,,
14657,77125,Screenplay,,
14703,3634,Theatre Play,,
14703,6593,Director,,
14703,67447,Screenplay,,
14757,77273,Director,,
14770,231537,Director,,
14770,255283,Director,,
14793,69797,Director,,
14793,123290,Producer,,
14793,123291,Producer,,
14793,123292,Producer,,
14793,123293,Cinematography,,
14794,78157,Director,,
14799,13524,Writer,,
14799,13524,Director,,
14799,26510,Writer,,
14807,10709,Cinematography,,
14807,20775,Casting,,
14807,40007,Director,,
14807,65308,Editor,,
14807,75802,Hairstylist,,
14807,126923,Costume Design,,
14807,145046,Writer,,
14807,978173,Makeup Artist,,
14807,1249317,Producer,,
14807,1330545,Music,,
14807,1330547,Art Direction,,
14823,80384,Writer,,
14823,80384,Director,,
14823,1035076,Editor,,
14823,1147899,Director of Photography,,
14823,1147907,Art Direction,,
14837,12869,Art Direction,,
14837,14431,Cinematography,,
14837,26959,Director,,
14837,26959,Screenplay,,
14837,26959,Producer,,
14837,29330,Music,,
14837,51767,Editor,,
14904,3047,Director,,
14940,77651,Director,,
14940,77652,Script,,
14976,1635,Editor,,
14976,4909,Set Decoration,,
14976,6117,Director of Photography,,
14976,16294,Director,,
14976,16294,Producer,,
14976,20569,Production Design,,
14976,23485,Producer,,
14976,27095,Executive Producer,,
14976,53478,Executive Producer,,
14976,58855,Casting,,
14976,280800,Producer,,
14976,938831,Writer,,
14976,965129,Original Music Composer,,
14976,965130,Original Music Composer,,
14976,970199,Art Direction,,
14976,1031586,Producer,,
14976,1265275,Producer,,
14976,1265276,Producer,,
14976,1265277,Producer,,
14976,1265278,Producer,,
14978,77656,Executive Producer,,
14978,77657,Director,,
15013,970,Casting,,
15013,5431,Director of Photography,,
15013,9152,Music,,
15013,20766,Screenplay,,
15013,20766,Director,,
15013,38522,Editor,,
15013,43559,Producer,,
15013,43560,Executive Producer,,
15013,46284,Production Design,,
15013,46293,Line Producer,,
15013,46295,Producer,,
15013,46296,Producer,,
15013,53521,Producer,,
15013,77692,Executive Producer,,
15013,77693,Executive Producer,,
15013,77694,Art Direction,,
15013,77695,Assistant Art Director,,
15013,77696,Set Decoration,,
15013,77697,Costume Design,,
15030,78054,Director,,
15030,78055,Director,,
15067,84715,Screenplay,,
15067,543568,Director,,
15067,543568,Screenplay,,
15077,25236,Director,,
15077,25239,Writer,,
15077,72733,Writer,,
15083,1025031,Writer,,
15083,1164972,Director,,
15119,25470,Screenplay,,
15119,43980,Director,,
15119,43980,Screenplay,,
15121,1744,Director,,
15121,2637,Screenplay,,
15121,2760,Director of Photography,,
15121,3099,Editor,,
15121,29800,Costume Design,,
15121,68137,Music Editor,,
15121,149075,Screenplay,,
15121,149076,Screenplay,,
15126,47822,Director,,
15184,56712,Author,,
15184,77963,Screenplay,,
15184,77964,Director,,
15185,84737,Director,,
15247,9863,Producer,,
15247,29893,Director of Photography,,
15247,39811,Novel,,
15247,64508,Director,,
15247,125902,Screenplay,,
15247,141253,Screenplay,,
15260,84554,Director,,
15260,413453,Writer,,
15283,608,Idea,,
15283,608,Executive Producer,,
15283,628,Writer,,
15283,628,Director,,
15283,631,Producer,,
15283,631,Casting,,
15283,1417,Producer,,
15283,1697,Editor,,
15283,19595,Producer,,
15283,547985,Art Direction,,
15362,58324,Director,,
15362,78155,Author,,
15370,608,Executive Producer,,
15370,627,Executive Producer,,
15370,631,Producer,,
15370,631,Casting,,
15370,1417,Producer,,
15370,67077,Executive Producer,,
15370,78173,Director,,
15370,78358,Author,,
15370,78360,Executive Producer,,
15370,78361,Original Music Composer,,
15370,78373,Screenplay,,
15370,78374,Executive Producer,,
15370,78375,Executive Producer,,
15370,78376,Producer,,
15370,78377,Executive Producer,,
15370,78378,Art Direction,,
15387,75228,Music,,
15387,135678,Screenplay,,
15387,135678,Director,,
15387,135679,Screenplay,,
15387,213337,Producer,,
15387,571462,Camera Department Manager,,
15387,1080761,Producer,,
15387,1080762,Music,,
15394,228797,Director,,
15402,16378,Director,,
15402,16378,Author,,
15402,32030,Author,,
15484,5950,Producer,,
15484,11147,Editor,,
15484,11147,Director,,
15484,11147,Writer,,
15484,11414,Producer,,
15484,11414,Editor,,
15484,1095840,Cinematography,,
15661,30458,Director,,
15661,30458,Producer,,
15661,30458,Screenplay,,
15661,87195,Executive Producer,,
15661,89211,Executive Producer,,
15661,89212,Executive Producer,,
15661,89213,Executive Producer,,
15675,16294,Director,,
15696,37846,Writer,,
15696,37846,Director,,
15696,68424,Director,,
15696,68424,Writer,,
15712,21669,Director,,
15712,109888,Writer,,
15712,109888,Screenplay,,
15712,109889,Screenplay,,
15712,109889,Writer,,
15742,10877,Producer,,
15742,49669,Editor,,
15742,52378,Executive Producer,,
15742,76468,Executive Producer,,
15742,81078,Director,,
15742,81078,Screenplay,,
15742,556736,Director of Photography,,
15742,564793,Producer,,
15742,564794,Producer,,
15742,932257,Screenplay,,
15742,1130879,Original Music Composer,,
15742,1196264,Producer,,
15742,1196265,Original Music Composer,,
15782,78765,Director,,
15782,78766,Editor,,
15804,143035,Writer,,
15804,143035,Director,,
15804,143309,Writer,,
15804,150159,Writer,,
15804,150161,Writer,,
15824,4454,Screenplay,,
15824,6336,Director of Photography,,
15824,23333,Production Design,,
15824,88505,Screenplay,,
15824,112732,Editor,,
15824,126774,Director,,
15824,126774,Screenplay,,
15824,1150860,Screenplay,,
15859,78866,Director,,
15859,78866,Screenplay,,
15859,1294768,Editor,,
15859,1296343,Producer,,
15859,1296344,Cinematography,,
15859,1296345,Lighting Camera,,
15859,1296346,Original Music Composer,,
15859,1296347,Original Music Composer,,
15859,1296348,Costume Design,,
15859,1296349,Editor,,
15865,40547,Art Direction,,
15865,51897,Music,,
15865,78880,Writer,,
15865,78880,Director,,
15865,78884,Writer,,
15865,954433,Casting,,
15865,965270,Costume Design,,
15865,1315558,Cinematography,,
15865,1315559,Casting,,
15865,1315560,Casting,,
15865,1315561,Set Decoration,,
15865,1315562,Costume Design,,
15961,18830,Director of Photography,,
15961,64954,Editor,,
15961,74752,Director,,
15961,74752,Writer,,
15961,74758,Writer,,
15961,74759,Production Design,,
15961,1150558,Novel,,
16070,112588,Director,,
16070,112588,Writer,,
16070,212784,Writer,,
16070,554890,Writer,,
16074,57618,Producer,,
16074,79158,Producer,,
16074,79159,Music,,
16074,79161,Compositors,,
16074,79162,Publicist,,
16074,79163,Publicist,,
16074,79164,Publicist,,
16074,92015,Director,,
16074,92015,Writer,,
16074,92017,Cinematography,,
16077,463,Producer,,
16077,467,Producer,,
16077,945,Production Design,,
16077,2236,Executive Producer,,
16077,2238,Executive Producer,,
16077,3192,Casting,,
16077,4023,Casting,,
16077,4575,Director,,
16077,4579,Editor,,
16077,5328,Casting,,
16077,57464,Producer,,
16077,59871,Cinematography,,
16077,62778,Casting,,
16077,79176,Screenplay,,
16077,79176,Producer,,
16077,79179,Producer,,
16077,79180,Executive Producer,,
16077,79181,Music,,
16077,79182,Art Direction,,
16077,79183,Costume Design,,
16077,79184,Hairstylist,,
16077,79185,Makeup Effects,,
16077,79186,Makeup Artist,,
16092,57016,Executive Producer,,
16092,69413,Cinematography,,
16092,79279,Writer,,
16092,79279,Director,,
16092,79281,Producer,,
16092,79282,Producer,,
16092,79283,Producer,,
16092,79284,Producer,,
16092,79285,Producer,,
16092,79286,Executive Producer,,
16092,79287,Music,,
16103,32765,Director,,
16103,79354,Screenplay,,
16131,1551,Music,,
16131,11657,Executive Producer,,
16131,30715,Producer,,
16131,32035,Producer,,
16131,45745,Producer,,
16131,57561,Executive Producer,,
16131,57565,Executive Producer,,
16131,64141,Screenplay,,
16131,64141,Director,,
16131,72264,Director of Photography,,
16131,79414,Screenplay,,
16131,79415,Line Producer,,
16135,43424,Producer,,
16135,51918,Screenplay,,
16135,51918,Director,,
16135,51918,Producer,,
16135,51918,Author,,
16135,53678,Producer,,
16135,55486,Producer,,
16135,61578,Producer,,
16135,69883,Executive Producer,,
16135,79491,Screenplay,,
16135,79491,Author,,
16135,79533,Producer,,
16135,79534,Executive Producer,,
16135,79535,Producer,,
16135,79536,Producer,,
16135,79537,Producer,,
16137,63129,Casting,,
16137,79541,Director,,
16137,79541,Author,,
16137,79542,Director,,
16137,79542,Author,,
16137,79543,Director,,
16137,79544,Director,,
16137,79544,Author,,
16137,79545,Director,,
16137,79546,Author,,
16137,79546,Director,,
16137,79547,Author,,
16137,79548,Author,,
16137,79549,Author,,
16137,958519,Executive Producer,,
16137,958588,Executive Producer,,
16137,1098470,Producer,,
16137,1098471,Producer,,
16137,1125823,Original Music Composer,,
16137,1125824,Editor,,
16137,1125825,Art Direction,,
16151,77571,Executive Producer,,
16151,79684,Director,,
16151,79685,Author,,
16151,79686,Producer,,
16151,79687,Producer,,
16151,79688,Producer,,
16151,79688,Music,,
16151,79690,Director of Photography,,
16170,18826,Executive Producer,,
16170,57035,Producer,,
16170,66943,Producer,,
16170,67813,Director,,
16170,67813,Screenplay,,
16170,67813,Producer,,
16170,79811,Novel,,
16170,79812,Producer,,
16170,79813,Producer,,
16170,79814,Music,,
16170,79815,Cinematography,,
16301,80488,Director,,
16301,80489,Director,,
16305,4350,Costume Design,,
16305,8620,Cinematography,,
16305,8622,Art Direction,,
16305,30249,Director,,
16305,30249,Screenplay,,
16305,30254,Music,,
16305,30257,Music,,
16305,30259,Editor,,
16305,120450,Art Direction,,
16307,750,Casting,,
16307,7750,Screenplay,,
16307,29668,Editor,,
16307,80261,Director,,
16307,83135,Director of Photography,,
16307,229385,Producer,,
16307,960135,Costume Design,,
16307,961303,Art Direction,,
16307,1058728,Original Music Composer,,
16307,1207586,Makeup Artist,,
16307,1256621,Hairstylist,,
16350,72611,Director,,
16351,56205,Director,,
16351,56205,Scenario Writer,,
16372,1930,Screenplay,,
16372,2578,Music,,
16372,5629,Director of Photography,,
16372,25630,Producer,,
16372,25630,Director,,
16372,39013,Novel,,
16372,65251,Additional Writing,,
16372,68426,Executive Producer,,
16372,80462,Screenplay,,
16382,16401,Director,,
16391,6603,Director of Photography,,
16391,24667,Editor,,
16391,37846,Director,,
16391,37846,Writer,,
16391,37846,Producer,,
16391,68424,Director,,
16391,68424,Writer,,
16391,68424,Producer,,
16391,68427,Original Music Composer,,
16391,132506,Novel,,
16391,1116065,Producer,,
16410,12238,Director,,
16429,74647,Director,,
16429,106537,Director,,
16447,150975,Writer,,
16447,150975,Director,,
16523,31,Producer,,
16523,5953,Director,,
16523,5953,Screenplay,,
16523,6955,Producer,,
16523,27098,Producer,,
16523,52693,Producer,,
16523,84414,Screenplay,,
16523,110564,Producer,,
16523,110564,Author,,
